#mGo	mLSP\ISRweight\ISRweight_up\ISRweight_down
2600	300	1.195031	1.088639	1.324472
2550	1200	1.169435	1.077903	1.277956
2000	1600	1.143102	1.066598	1.231429
1700	1000	1.167432	1.077057	1.274364
1250	800	1.164324	1.075735	1.268813
2200	1250	1.167131	1.076920	1.273838
1200	500	1.181188	1.082869	1.299144
1900	700	1.177823	1.081453	1.293049
1700	1150	1.158905	1.073418	1.259187
1550	950	1.167730	1.077188	1.274890
1300	500	1.181555	1.083026	1.299806
1450	100	1.199252	1.090400	1.332248
1750	500	1.186037	1.084900	1.307969
1450	400	1.189725	1.086443	1.314706
2450	500	1.185882	1.084831	1.307691
1850	1250	1.158999	1.073457	1.259356
2500	1500	1.162800	1.075072	1.266117
2350	0	1.197239	1.089563	1.328531
2250	800	1.177244	1.081206	1.292006
700	200	1.176787	1.081016	1.291177
2550	1400	1.165503	1.076224	1.270934
2000	1200	1.163807	1.075511	1.267897
2500	1300	1.170865	1.078507	1.280523
2600	700	1.179678	1.082228	1.296414
1000	300	1.184906	1.084427	1.305905
2100	1250	1.165429	1.076201	1.270791
1650	750	1.177552	1.081338	1.292560
1550	1100	1.156604	1.072429	1.255118
1600	1200	1.153669	1.071171	1.249934
2200	1100	1.169864	1.078085	1.278723
1750	1500	1.157263	1.072723	1.256268
2050	1050	1.169674	1.078002	1.278386
2150	1350	1.160496	1.074095	1.262015
2350	1600	1.154434	1.071493	1.251294
1050	600	1.170550	1.078382	1.279945
1750	1250	1.156213	1.072264	1.254423
1200	650	1.173331	1.079561	1.284940
850	450	1.171309	1.078702	1.281310
850	600	1.180013	1.082381	1.297005
1250	350	1.188026	1.085734	1.311598
650	300	1.166565	1.076687	1.272815
1700	300	1.196181	1.089121	1.326584
1650	700	1.180006	1.082375	1.296995
2550	700	1.178922	1.081915	1.295039
1150	600	1.174906	1.080224	1.287779
700	300	1.170882	1.078522	1.280541
1500	550	1.180332	1.082512	1.297588
1100	0	1.200309	1.090831	1.334214
2350	1100	1.171694	1.078863	1.282003
1700	1350	1.148209	1.068816	1.240345
1550	850	1.172964	1.079406	1.284281
1400	1050	1.156473	1.072381	1.254875
1950	950	1.172371	1.079153	1.283217
1400	750	1.172557	1.079233	1.283549
2100	700	1.179819	1.082290	1.296666
1100	350	1.186345	1.085029	1.308530
2150	1100	1.170991	1.078558	1.280753
1850	1350	1.154146	1.071374	1.250780
2550	1600	1.160675	1.074169	1.262334
1800	900	1.173710	1.079718	1.285625
2600	600	1.183357	1.083771	1.303097
700	350	1.166355	1.076601	1.272437
1150	750	1.165095	1.076065	1.270188
2300	400	1.188541	1.085943	1.312548
1800	0	1.202269	1.091641	1.337848
1250	500	1.181432	1.082970	1.299588
800	300	1.177769	1.081429	1.292952
2450	1200	1.169265	1.077828	1.277654
2100	1100	1.169928	1.078111	1.278840
1700	1250	1.152998	1.070883	1.248751
1000	500	1.175409	1.080435	1.288688
1050	750	1.171881	1.078949	1.282330
1800	1250	1.157812	1.072945	1.257257
1900	1400	1.153373	1.071041	1.249416
2800	900	1.177847	1.081456	1.293103
2650	700	1.182447	1.083389	1.301443
2150	800	1.175514	1.080471	1.288890
2150	400	1.190671	1.086832	1.316448
1150	700	1.168984	1.077717	1.277138
1800	950	1.172281	1.079110	1.283060
2300	1200	1.168564	1.077527	1.276403
2650	900	1.175483	1.080460	1.288833
2700	100	1.197682	1.089745	1.329351
2150	600	1.183029	1.083641	1.302490
2600	900	1.175636	1.080526	1.289106
2050	400	1.190834	1.086900	1.316747
2800	200	1.194973	1.088619	1.324357
2000	1450	1.153602	1.071138	1.249824
2200	0	1.196963	1.089443	1.328031
2050	1000	1.172989	1.079410	1.284333
1750	1050	1.166539	1.076676	1.272768
2350	400	1.189354	1.086281	1.314038
2050	1300	1.163260	1.075275	1.266928
1350	350	1.188032	1.085735	1.311612
1300	650	1.175397	1.080431	1.288666
2200	300	1.194743	1.088525	1.323930
1100	400	1.182656	1.083485	1.301811
2650	1500	1.166515	1.076655	1.272740
1650	1000	1.168547	1.077529	1.276359
1800	1050	1.168220	1.077391	1.275773
2650	1300	1.166361	1.076592	1.272463
1800	400	1.190747	1.086869	1.316580
750	300	1.174155	1.079905	1.286429
2800	300	1.192990	1.087792	1.320714
900	300	1.181849	1.083146	1.300346
1350	300	1.191678	1.087257	1.318289
2200	800	1.175612	1.080517	1.289061
1650	950	1.168458	1.077492	1.276200
2400	900	1.173702	1.079704	1.285628
2150	700	1.177950	1.081503	1.293283
1000	650	1.165338	1.076168	1.270620
1800	500	1.185821	1.084808	1.307577
2300	700	1.180763	1.082687	1.298376
2000	400	1.189893	1.086508	1.315021
2450	1500	1.161533	1.074534	1.263862
1400	1175	1.174083	1.079883	1.286288
700	0	1.187235	1.085398	1.310161
1400	950	1.160771	1.074219	1.262493
2050	500	1.185437	1.084644	1.306881
1750	0	1.201137	1.091172	1.335748
1350	1000	1.158380	1.073195	1.258255
1550	700	1.178285	1.081649	1.293882
